,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
102,0.7278956,0.532601,-0.40674525,0.40326354,0.26566255,0.31164038,0.7239081,-0.6416446,0.5009653,-0.3369648,0.51704645,-0.4137019,0.6132868,0.47879606,1.8036208,-0.8059728,0.043707155,0.22482987,0.37101048,0.19458435,-0.60008895,-0.18298554,0.17730714,0.23796825,0.4298059,-0.81976926,0.7187722,0.43562722,-0.75961316,1.208987,0.6904283,0.11659335,-1.7640681,-0.69626343,-1.0290024,-0.71617645,0.40040264,-0.17869107,-0.20644914,-0.5171562,-0.58443034,-0.12763105,0.51993424,-0.4459388,-0.6234599,0.8355013,0.8648003,0.15725435,0.5573194,0.28187975,-1.3697966,-1.0585775,0.58233273,-0.27324954,0.523708,-1.155337,0.4602773,0.34944695,0.3748884,1.2398505,0.5826328,0.49870446,0.8094883,0.29019335,-0.96053565,-0.06884188,-0.32574147,0.46272567,-1.4736304,0.47431722,-0.79729456,1.1947916,0.4580887,1.3049204,0.7022313,0.3028817,0.53411806,0.90061694,-0.42225087,-1.0573643,1.0224476,0.6959565,-0.36186177,-0.9084201,0.60899425,0.5822769,-0.37240952,0.76030076,0.8951076,-0.13679023,-0.70857227,-0.43627223,0.2360283,-0.16405067,0.80576974,-0.33268172,-0.067777604,0.87508935,0.095973946,0.79894865
103,0.51372474,0.010420078,-1.212798,-0.6741819,-0.58075494,-0.91726667,0.6263135,-0.55614704,-0.3615732,0.03166905,-1.2109668,0.18773748,-0.24262893,0.018690074,0.494758,-0.31191665,-0.47514275,-0.6497665,-1.4308448,0.6161077,-0.42348132,-0.8708745,0.07694289,1.1917944,-0.88124734,-0.41089323,-0.24442996,-0.048521753,0.25196123,-0.18161295,-0.29306942,-0.20037714,-1.0071511,0.12854841,-1.0012861,0.4387496,-1.0670758,-1.2525886,1.3290253,1.3292508,-1.1380268,-0.86479264,-0.27396473,6.470237,0.7141779,-0.3561959,0.35023648,-0.4942352,-0.61753446,-0.8294254,-0.7613477,1.9414659,0.122026786,1.3608222,-0.5292913,-1.0817944,-0.22810057,0.853198,0.8295411,-0.09170538,-0.8476055,-0.024673304,1.1209095,-0.36538908,0.55651736,-0.6726919,-0.45761165,0.7498019,-0.9141859,0.39390284,-0.611287,-0.30846187,-0.24248615,0.5719245,-0.3928399,-0.46363714,-0.3895135,0.3036436,0.36754346,0.25145522,-0.37409368,0.5942909,-0.65734154,-1.456528,-0.35614315,-0.2773224,0.60128397,-0.31236365,0.04517399,-0.18313389,-0.11606466,-0.95655704,-0.73649806,0.09101209,-0.2100725,-0.18087995,-0.5975314,-0.8389333,1.2946234,-0.10673842
104,0.59334546,-0.51443547,-0.8543086,0.10178944,-0.46036434,-1.1728913,0.4982355,-0.12432473,-0.26130214,0.2813668,-0.4222945,-0.49950105,0.17580634,-0.33113778,0.23834406,-0.5641377,-0.96471816,-0.7670283,-0.53528225,1.0478301,-0.5789879,0.5619996,-0.0691944,2.4011278,-0.91771793,0.5460996,-0.27702686,-0.037918776,0.27247995,-0.51020813,-0.61031216,-0.08269611,-0.38143092,-0.41932857,-0.25500694,0.057612587,-0.33952394,0.1453761,2.1415918,0.12668003,-0.37659773,-0.98526853,-0.56881714,3.5364864,1.5409874,0.1359801,-0.006872309,-0.89497495,-0.45531294,-0.46950948,0.38211006,-0.6382015,0.27593338,2.4715168,-0.71226007,0.100403674,-0.006535476,0.5638683,-0.052189317,1.963583,-0.48185757,0.03570481,0.31706193,-0.74868244,0.53406334,-0.066052385,-0.3184017,0.51632565,-0.52309173,-0.04600503,0.2743453,-0.65690094,-0.3068195,-0.14850304,-0.54561824,-0.32833937,-0.48210028,0.3726969,0.5423973,-0.3610122,-0.25910008,0.4464447,-0.7980314,-0.60075545,-0.42361638,-0.23854901,-0.06032969,-0.7576485,0.18884291,0.094862655,1.4369375,-0.50552994,-1.031867,-0.37656084,-0.94148105,-0.6888046,-0.12323373,-0.54213524,2.815647,-0.012263103
105,-0.3452513,-0.4772286,0.38388005,-0.608128,0.19398026,-0.8499565,-0.34845296,-0.6187204,-0.368926,-0.5605094,0.2605276,0.8660044,-0.4986757,0.12711862,-0.263025,1.2184119,-0.39224654,-0.3106485,-0.7053852,-0.47331095,0.1717779,0.08801472,-0.5405947,0.7148003,-0.47590247,0.30718246,-0.59947973,-0.562912,0.9843296,-0.71612465,-0.75092345,-0.31246355,0.09409351,0.28840885,-0.6039111,0.8401066,-0.37601313,-0.8545452,1.8504927,3.4996397,-0.18926252,-0.24161305,-0.6252208,1.4149755,1.7289485,-0.994789,-0.2389102,0.006291187,-0.7778879,-0.98282135,-0.35972705,-0.36782986,-0.30153334,2.603392,-0.6495257,-0.18445043,-0.61154515,0.15983304,-0.07151354,-0.37924838,-0.7717562,-0.50895315,0.03213867,0.10052271,0.36791888,0.13021702,-0.8956805,-0.17722695,2.2675967,-0.45315042,1.9881701,-0.95807743,-0.5309339,-0.5828001,-0.6898973,-0.6264824,0.0049192384,-0.18798867,0.1192078,-0.41326997,-0.64779407,-0.5331532,-0.47360075,-0.1104011,-0.8010538,-0.7705971,1.2265561,-0.4765511,-0.29785645,2.4155004,-0.028497163,0.6155281,-0.5657715,-0.031601347,-0.5055097,-0.5259929,-0.24608594,-1.0965152,0.46398005,-0.8423292
106,-0.114152245,-0.6590538,-1.3066924,-0.043027688,-0.36692876,-1.1214983,0.18279962,1.1141413,-0.28451467,1.7993731,-0.712191,-0.6561244,0.033441797,-0.40856886,-0.2854035,-0.8374049,-1.3007996,-0.8312757,-0.62122214,0.9356914,0.034957085,-0.013861408,-0.26800752,0.95286983,-1.1374717,2.7555587,-0.2622067,-0.46371138,-0.011853208,-0.45477217,-0.7407848,-0.4172891,1.273376,0.025040265,0.45284683,-0.025253281,-0.6316103,0.20913875,0.861934,-0.44329855,-0.5008853,-1.2529697,-0.8071923,2.4725301,1.3731053,-0.07360398,0.1875606,-1.1423329,-0.45487595,-0.75480515,1.4971526,-0.41846982,0.15979819,1.2108815,-0.8680945,0.989853,-0.22860649,-0.41305822,0.11276177,1.3807088,-0.64327866,-0.087723896,0.11956395,-0.7839254,0.6327269,-0.18173866,-0.42860422,0.3886215,-0.24562794,-0.2520669,-0.2729476,-0.70151,-0.5417047,0.025767842,-0.71469295,-0.47711855,-0.8781672,0.28414318,0.56484747,1.0845715,-0.6179583,0.37738496,-0.49178958,-0.4014492,-0.26794317,-0.5143933,0.069494,-0.788932,-0.023512106,-0.70759803,2.703697,0.008057458,-0.6966007,0.9542226,-1.1689912,1.1837218,-0.12677199,-0.83679855,1.1162219,-0.035123754
107,-0.07964548,-0.45830446,-0.5998115,-0.4066815,-0.22770314,-0.79174745,0.05777887,-0.11766881,-0.14786261,-0.12828235,-0.19838807,-0.4715341,-0.34489575,-0.30451423,-0.037073795,-0.9178557,-0.6076257,-0.41500112,-0.22738166,0.52303237,-0.79910254,0.30351603,-0.009207977,1.5548823,-0.49674305,0.98015994,-0.2704929,-0.48354432,0.23835288,-0.11814656,-0.48700196,-0.6842435,0.29345465,0.89809585,0.4086078,0.37995815,-0.014862307,0.8870872,1.2606046,0.6585505,-1.45588,-0.8074111,-0.6261657,2.6824095,1.3366697,-0.41224033,-0.08801756,-0.865004,-0.57383114,-0.5276377,0.5396603,-0.1403283,-0.088386886,1.6249242,-0.6036071,0.89245033,-0.39244586,0.8387683,0.46431318,0.4444053,-0.54313505,-0.012025113,0.23913044,-0.9239733,0.48964763,-0.069645144,0.048251867,-0.7009373,0.31302884,-0.17975128,0.43883193,-0.5315695,-0.20161507,0.40729865,-0.6245572,-0.34931853,-0.7854609,0.10092129,0.11157076,0.72172385,-0.36189044,0.24002051,-1.0481247,-0.269201,-0.41914183,-0.60877234,-0.039538544,-0.2766424,-0.2704395,-0.2309523,0.29516757,0.2303389,-0.948629,0.83881134,-0.82637745,-0.1244025,0.8474204,-0.9751006,0.74162495,-0.6156366
108,-0.04406197,-0.5405602,-1.3879913,-0.80645907,-0.46113232,-0.8547723,0.24324879,-0.3142751,-0.15001777,1.5018246,-0.9683083,-0.7232845,-0.0015821354,-0.28320736,-0.6765494,-0.62454623,-0.0110887345,-1.0294151,-1.2899537,0.49548158,-0.3076639,-0.2469151,-0.39409533,1.1706656,-1.0178483,-0.3084547,-0.46816346,-0.44198713,0.6263773,0.03942677,-0.6097128,-0.17092861,-0.25979838,0.523976,1.4240294,0.29226142,-0.0056823613,0.27008906,1.3774428,0.099962614,-0.41470048,-1.350973,-0.43531334,1.1953846,0.775197,-0.7844537,-0.36147302,-0.67059064,-0.92882043,-0.8207951,0.080920026,0.49859235,-0.074040495,-0.6159318,-0.90875024,2.1627238,-0.24693844,-0.3412315,-0.4973285,1.057948,-0.8145358,0.016097931,-0.06653435,-1.1637352,0.357559,-0.15660357,-0.8051038,0.35370767,0.6336917,-0.36111507,0.37595198,-0.5080135,-0.16911305,-0.33007008,-0.8456581,-0.6046757,-0.6641917,-0.11761808,0.59669644,1.2369429,-0.5362142,-0.09807153,-0.001130055,0.76325244,-0.44876906,-1.0816754,-0.06731036,-0.8868577,-0.2588908,0.11636399,3.0088615,-0.28219926,-1.2056644,0.09950918,-1.2680972,0.09182998,-0.06893921,-0.6496669,2.5428884,-0.28471908
109,0.8345665,-0.21325383,-1.5027392,0.67227775,-0.53889966,-1.3148581,0.5267517,-0.6014652,-0.45538157,0.5091508,-0.7470744,0.13541673,0.6469221,-0.17573474,-0.77626824,-1.841118,-1.6802615,-1.2682474,-1.5995395,0.84955376,-0.35484517,-1.1089755,0.30184624,0.06836596,-1.0580627,-0.98978406,-0.65089613,-0.165032,-0.42745197,-0.54151696,-0.5096973,7.609385,-0.9437276,-0.60081744,-0.77677035,-0.19717932,-0.61866605,-0.1680401,1.2203957,0.0582186,-0.28719068,-1.553895,-0.37217543,-0.72477734,-0.38630566,0.04456875,0.38405782,-0.6398058,-0.26628417,-0.7793459,-1.1008005,-0.040405113,0.43929955,0.350259,-0.6022873,-0.4320362,-0.0020454263,0.5221435,-0.37686637,-0.98063743,-0.5469203,0.051928062,0.4654517,-0.46125814,0.12077157,-0.24893793,-0.2049437,2.2381065,-2.2065322,-0.04617377,0.8062001,-0.88803536,-0.15138057,-0.12910943,-0.30832422,-0.040789705,-0.8704131,0.23165482,0.7426098,0.33938727,-0.21847664,0.20059386,2.800129,-0.11860344,-0.85453546,-0.21171229,0.4225224,-0.95858264,0.16834475,0.16546375,-0.0030880016,-0.2907987,-0.26037663,0.7318953,-1.0934079,0.48836163,-0.98324966,-0.55000734,0.5897261,0.50504816
110,0.22386587,-0.7138254,-0.59259874,0.17061962,-0.45858717,-0.8161811,-0.07880197,0.6129688,0.7899547,0.8966902,0.094467185,-0.49913403,-0.05085047,-0.24472816,-0.03188839,-0.01461855,-1.169988,-0.63328886,-0.8257963,0.7699536,0.22017331,0.32008657,-0.7609696,0.21221428,-0.65400535,0.9541004,-0.15498015,-0.23035246,0.29397124,-0.2926884,-0.161232,0.41575736,2.1899536,0.36465594,-1.6353633,0.5977492,0.14596997,-1.0125297,0.39372927,-0.21712767,-0.13253441,-0.5198785,-0.6357027,-0.1572753,0.118804865,0.040338222,0.2169836,-0.7588474,-0.5292697,-0.59035766,0.091569275,0.02853334,0.38911092,1.6608136,-0.72063553,1.5915391,-0.28046453,-0.36549145,-0.05881433,0.4312812,-0.3289982,-0.40825495,0.29528353,-1.8932015,0.3329797,0.34623742,0.54790056,-0.10255581,1.0528724,-0.2274113,0.5972737,-0.05549263,-0.13217373,-1.0199418,-0.2842682,-0.29577145,-0.6725247,-0.072248556,-0.20022595,0.1264273,-0.42464212,0.58006066,-0.224626,-1.6420729,-0.5586596,-0.40625346,-0.745991,-0.7098954,0.17942397,-0.6220209,0.028272917,-0.2897345,-0.3277023,9.563648,-1.0016016,-1.6447142,0.47863773,-0.0794582,0.42563367,-0.95698035
111,-0.07011931,-0.27485216,0.29398474,-0.6144587,-0.21852759,-0.2632347,-0.47306958,-1.0316873,-0.9881845,0.41792688,-0.63595647,0.28366223,-0.9224135,1.1625838,0.7880812,-1.0955433,0.08815686,0.0019527099,-1.3845443,-0.713982,4.9347486,-1.138212,-1.1876262,0.059802104,-0.18101826,0.1718938,-0.38797033,-0.1064982,0.52877235,-0.58128536,-0.37802416,0.9332537,0.033220284,0.15064237,-0.68471515,0.83657503,-0.50861865,-0.1643964,2.3972838,0.7926044,-0.6753135,-0.04917422,0.19126143,2.8483734,-0.63592523,-0.27644986,-0.86084074,0.12290775,-0.8195172,-0.89485675,-0.6676036,-0.8922479,-0.5953873,0.9055891,0.15362492,-0.9817311,-0.7030466,-0.30793047,-0.6030051,-1.5797458,-0.76373345,-0.6606826,1.020749,-0.85604286,0.47680724,-1.2375249,-0.120560355,0.15308678,0.93066835,-0.35920984,0.14954536,-1.1783239,0.06313762,-0.18199879,-0.56927913,-0.2990357,0.56252104,-0.27823612,-0.43306127,-0.3316093,-0.56219614,-0.6778989,-0.56964386,-0.6444033,-0.6444769,-0.58443564,-0.05517462,-0.71391565,-0.77761304,2.065084,0.33451596,-0.09378188,-0.7384047,-0.51509583,-0.85546136,-0.22673486,0.040260106,-0.79461384,2.0713966,-0.93453884
112,0.43450695,-0.9023496,-1.4551152,0.17663911,-0.5770774,-1.1088084,0.42795193,0.17782396,-0.5999576,1.5688701,-0.56927675,-0.15356103,-0.11662213,-0.16415022,-0.26226974,-0.4658954,-1.1095165,-1.2952733,-1.2854925,1.1658921,0.46288243,0.09268591,-0.19615148,2.3499389,-1.3923671,0.35684454,-0.54590636,-0.39055505,0.23561394,-0.74802226,-0.8620011,1.131781,0.09654803,-0.582915,-0.47691527,0.020359801,-0.21119572,-0.56527275,2.198941,0.002253747,-0.6566637,-1.4482636,-0.7724305,1.6381623,0.14767809,0.2537492,0.047166668,-1.1391543,-0.8599352,-0.9793832,-0.31216118,-1.2583684,0.25588787,0.72654676,-0.70718366,0.16507754,0.034212142,-0.35148612,-0.19364499,1.7739031,-0.8239579,-0.016959883,0.5243111,-0.9225898,0.36410433,-0.029762771,-0.6036249,2.657693,-0.43286958,-0.2837797,-0.9355808,-0.5098705,-0.48237678,-0.28903097,-0.66018605,-0.7457117,-0.6338306,0.3924244,0.8587697,-0.6214028,-0.20922567,0.10532281,1.2732048,-0.55346304,-0.6293947,-0.4561747,-0.5375863,-0.78420055,0.19359992,-0.33151808,4.115633,-0.6145307,-1.0596778,-0.7342402,-1.1002733,0.23157609,0.13848212,-0.75135016,4.072237,0.45647153
113,0.6941812,-0.7098892,-1.0803658,-0.22881094,-0.58193874,-1.1140125,0.6152908,-0.41518718,-0.028380934,0.30948377,-0.45082873,-0.3128266,-0.025735062,0.28467694,-0.3631545,-0.6788795,-0.9206218,-1.190809,-0.9900831,1.2163626,-0.11719403,0.38602048,0.169561,4.508374,-1.1970688,-0.7702784,-0.4885663,-0.28486183,0.3181856,-0.7359457,-0.61441845,0.8962278,-0.4718505,-0.34291273,-0.6449268,0.12805769,0.089185886,-0.39694092,3.6964288,-0.033345774,-0.39402103,-1.1346663,-0.8035918,2.514489,0.40624797,0.07977541,0.04277285,-0.8031299,-0.9154031,-0.8728676,-0.9730545,-0.6226996,0.2545086,2.2726474,-0.87977654,0.20167533,0.038035158,-0.8125865,-0.5919404,2.054045,-0.642983,0.052974388,0.46742517,-1.0439547,0.4428625,0.16442157,-0.22095503,1.4624057,-0.6264679,-0.1495484,0.18944503,-0.46571192,-0.2613638,-0.16497234,-0.7567366,-0.53585815,-0.4315075,0.31262395,0.64052767,-1.060127,-0.27386796,0.36605147,0.64493984,-0.91872305,-0.6866142,-0.29960147,-0.23489362,-0.66014194,0.11665012,-0.03210079,1.6843246,-0.69365823,-1.4074855,-0.3926401,-0.9687495,-0.6373737,-0.24967457,-0.7317547,5.2810903,0.15763336
114,0.66171706,-0.44325104,-0.75293314,-0.093383245,-0.4409226,-0.8770565,0.6640525,-0.74945956,-0.445664,0.23598723,-0.32888424,-0.15180708,-0.04187852,0.34635538,-0.7489711,-0.6820112,-0.46227744,-1.05505,-0.2689607,1.0322545,-0.009615099,0.4640536,0.47410586,4.2787194,-0.7241994,0.048227996,-0.2148841,-0.29977018,-0.09271985,-0.478138,-0.33338165,0.50033456,-0.9262818,-0.22822455,-1.0229863,-0.13689633,0.4023726,-0.2165158,4.4881144,0.102501184,-0.5309474,-0.96612716,-0.60987496,1.165174,0.386729,-0.0051193056,0.08241747,-0.5406688,-0.71371317,-0.59296894,-0.60826445,-0.43828925,0.5994518,2.5931904,-0.6324071,-0.09316037,0.21253487,-0.4890209,-0.4774867,1.7715609,-0.39459017,0.24872962,0.57094723,-0.58829015,0.40688857,0.032379244,-0.07445228,0.7185741,0.14105384,0.18021412,0.31403962,-0.3401255,-0.42494947,-0.08473905,-0.5885901,-0.17565043,-0.33056036,0.74674433,0.5463042,-1.1057377,-0.23522347,0.66598964,0.6595925,-0.14864762,-0.59359336,-0.06996356,-0.17499165,-0.56001353,0.2657546,-0.13177739,0.43223053,-1.0472707,-0.8185937,-0.6788887,-0.7790639,-0.5214512,-0.23422822,-0.5223382,3.6637633,0.12308269
115,-0.46581614,-0.14998947,0.37457886,-0.765727,-0.3879742,-0.4325546,-0.8062845,-0.97719926,-0.4047131,-0.49085155,1.8507996,0.8978952,-1.0664318,0.2162425,0.3357906,2.4419932,0.1952268,-0.3664562,-0.45374134,-1.3486239,3.233992,0.40769163,-1.0270811,-0.33053386,-0.10512342,-0.06546545,-0.633269,-0.08998229,1.0408525,0.28193194,-0.5440942,-0.36894235,-0.8857069,-0.2292376,-0.11807958,0.90634936,0.36499137,-0.79007876,0.96114105,1.5384461,-0.19399215,0.031550135,-0.44742978,0.045976706,-0.3333917,-0.648225,-0.8632591,0.1764569,-0.63308257,-1.1220051,-0.11503392,-0.33047682,-0.9862346,0.34852406,-0.42128813,-0.8132534,-0.714812,1.4825238,0.2108781,-0.2618035,-0.65911067,-1.1189665,0.09467058,-0.081238784,0.092189394,-0.22019225,0.22480041,-0.39337322,2.634063,-0.6846398,0.76598746,-0.5159574,-0.8046199,0.20943247,-0.59107447,-0.77416617,0.1658015,-0.55048627,-0.05967596,-1.0439309,-0.40291116,-1.183785,0.026326165,-0.020640431,-0.68413293,-0.52258337,1.2240809,-0.2846909,-0.50836116,1.3376791,-0.29755202,0.48647475,-0.72272956,-0.08124213,-0.28388926,-0.38908884,-0.5986581,-0.54125375,0.028566815,-1.0239799
116,-0.83601916,-0.77690065,0.6789171,-1.1359738,-0.5987089,-0.8023065,-0.85975134,-0.74976754,-0.55385584,-0.805021,0.49448657,0.5570112,-0.8908928,-0.030811077,0.20817564,0.7941048,0.21069488,-0.37544206,-0.74193114,-0.97119737,0.5305755,-0.14421406,-0.7855066,-0.012987764,-0.2318591,-0.41456056,-0.72147954,-0.46717605,1.0021319,-0.8189191,-0.7542438,-0.125495,0.6733199,0.96197194,-0.055249106,1.3986697,-0.30118874,-0.9797232,1.2685872,3.2327154,0.03233208,-0.098975055,-0.5242529,0.28339115,0.18327433,-0.5773395,-0.8755452,-0.16151676,-0.80834067,-0.9908213,-0.42794627,0.081188105,-0.9502615,0.018566232,-0.72646266,-0.47253647,-0.91651136,-0.25081965,0.3483206,-0.08365715,-0.8829398,-0.8505905,-0.35038728,0.07018792,0.22877456,-0.56657356,0.057347436,0.0033673875,1.9399452,-0.722012,0.84774584,-0.82901156,-0.43745655,-0.17787446,-0.6210824,-0.91592616,0.17871387,-0.8230589,-0.11794551,-0.401208,-0.56833243,-1.0000615,0.27309543,-0.016224917,-1.267282,-0.804484,4.4575295,-0.6644193,-0.80225384,1.5853602,-0.041600406,0.49759093,-0.77057385,-1.0460972,-0.39839652,-0.8470854,-0.3562378,-0.8981655,-0.3741849,-0.99797386
117,-0.3763277,-0.82050055,0.27925953,0.13921311,-0.22290605,-1.0057477,0.046728197,-0.60146093,0.65076214,-0.3439851,-0.1453206,-1.702515,0.3854068,-0.3274213,-0.54976165,-0.3662089,-1.5036851,-0.9272096,-0.1563506,0.98971725,-0.25405052,0.46562612,-0.26906195,1.5389482,-0.85698175,-0.025012111,-0.4854552,-0.5087611,0.7207371,-0.3271021,-0.63105303,-0.59942144,-0.27053288,2.2587087,-1.5910726,0.4665265,0.30217287,0.7521644,2.9747295,0.6023101,-0.1491282,-0.81095713,-0.5522763,0.17675766,1.1951782,-0.9116921,-0.02093353,-0.51281214,-0.5373984,-0.48680204,0.6676911,-1.1171229,0.03284069,3.0484664,-1.3953159,2.4659026,-0.35867307,-0.08906128,-0.71929437,3.9830103,-0.19371015,0.06376705,-0.4482295,-0.52579695,0.06363489,0.6990026,-0.034507334,-1.5106874,0.46161368,0.25459155,0.9106829,0.1513699,-0.60955566,-0.48958787,-0.76240695,-0.568885,-0.82137614,0.08928959,0.32940063,-0.1950372,-0.21441242,0.24454696,-0.8402617,0.34625107,-0.8844445,-0.6896018,0.24716517,-0.77299166,-0.13027512,0.63804466,0.8837544,0.06710564,-1.453768,-0.51584244,-1.1293036,-0.76037806,0.8645678,-0.8343627,1.3646294,-0.2512578
118,-1.5532775,-0.55435085,1.0837845,-1.0832685,-0.09303451,-0.3861211,-0.65810055,-0.7037698,0.49647903,-1.694459,0.9923916,1.545267,-1.9827224,0.33824936,0.20832218,3.9033477,-0.3417024,0.2735296,-1.0774629,-1.446031,-0.0396828,0.12122325,-1.1851218,-0.8246312,0.085623525,-2.1459594,-0.9565509,-0.38794255,1.1973342,-0.6636138,-0.6331933,-0.5867629,-1.0806566,0.6198369,-0.7873969,1.2448064,-0.28833783,1.0294112,1.664945,1.8415425,-0.38425744,0.8953849,-0.37792602,0.44430158,0.04036164,-1.0782721,-1.247276,0.55531114,-1.5552051,-0.92222095,-0.26510376,0.30702564,-0.9715218,1.1700063,-0.6528739,-1.3586793,-0.92528474,-0.47017393,0.17756066,-0.019347178,-1.0208746,-0.53202856,-0.28539062,0.40536004,0.54819876,0.30131024,1.4289342,0.08052094,3.3066056,-1.3500212,2.1585813,-0.881362,-0.31022707,-0.0071036033,-0.84510744,-0.9829033,-0.40014637,-1.277019,-0.20790468,-0.72820836,-0.6787634,-0.89894575,-0.6981249,-0.37740278,-1.0421696,-1.36872,1.9453584,-0.9580164,-0.77979237,2.865355,-1.4221936,-1.6049081,-0.7565764,-0.6394604,-0.0038871516,-0.17185864,-0.34580034,-1.0449108,0.65705997,-1.7929047
119,-0.90306306,-0.7923171,-0.7238999,-0.9157684,0.45651418,-0.72028446,-0.5673318,-0.6269563,-0.0862624,0.015885513,-0.61380845,0.0333137,-0.42819852,-1.7087133,-0.80727917,-0.27704847,-0.9500155,-0.5993566,-0.2900759,-0.25861883,0.5446779,-0.312221,-0.5319641,1.6074846,-1.2135085,0.6015709,-0.56451887,-0.23989847,-0.028679049,0.6127048,-0.32601368,0.28959474,1.2229786,-0.3390542,-0.099338144,0.034661543,0.1124866,1.9108428,-0.5315191,-1.0353451,-0.2323953,-0.9829659,-0.59113127,0.70879155,0.7595018,-0.44145685,-0.3139795,-1.0367944,-0.61218256,-0.116280094,2.0074196,0.39168832,-0.022232201,1.9810998,-1.490783,4.4926534,-0.60931146,-0.24735299,-1.3969686,-0.8852426,0.015083435,-0.31473944,-1.1205522,-0.38841185,0.38792235,0.2806334,0.36886254,-0.8583039,1.2747627,-0.87484735,-0.48798937,-1.4198331,-0.40635738,0.010866804,-1.1083655,-0.7620614,-1.0892196,-1.0674692,0.5794766,1.0323018,-0.8229445,-0.1300523,0.06949672,0.929311,-0.9648846,-1.2159628,-0.20109153,-1.0658431,-0.5100057,-0.71590614,0.81152236,0.19229423,-0.45158333,-0.10138415,-0.74890715,1.0518938,0.32975593,-1.3371017,1.3917273,-0.49398795
120,-0.838393,-0.6961146,-0.12543422,-0.5669111,-0.16755648,-0.4572422,-0.6234977,1.1224276,-0.3065972,-0.6901715,0.18004096,0.057907056,-0.71418506,-1.0674111,-0.27405596,1.163603,-0.44603428,-0.2776321,0.15017271,-0.03129568,0.23640174,0.7751298,-0.41007176,-0.12328029,-0.40911806,-0.36193693,-0.27202767,-0.3801068,0.58204156,0.17585306,-0.2735124,-0.9289646,0.0401516,0.54716843,1.3242389,0.023747561,0.17384301,1.3008568,-0.88791525,-0.65966177,0.1770344,-0.4526032,-0.5971045,-0.009420854,0.5423487,-0.81541127,-0.74487525,-0.5377607,-0.4528191,0.20715088,2.7808805,0.78115904,-0.43760455,0.91568667,-0.7642358,1.8114471,-0.50398135,1.6976513,-0.019424839,-0.031312305,-0.26581895,-0.21758793,-0.96133935,-0.6951044,0.3052369,0.313279,0.5715233,-1.7429816,1.6372818,-0.45773426,0.07443582,-0.64945436,-0.6891206,-0.8699836,-0.7906844,-0.45070955,-0.837523,-1.0470214,0.28605726,-0.015070457,-0.518478,-0.22001718,-1.0545268,0.77902067,-0.3213452,-0.5284293,-0.46729392,-0.54339373,-0.5245678,0.21322784,-0.007271612,-0.50202864,-0.8598447,1.6255528,-0.8580285,0.65023565,0.6559727,-0.47027668,-0.31422415,-1.1677473
121,0.41524565,-0.27116263,-0.7243053,-0.7030644,-0.204978,-0.60843945,0.02579429,0.9737159,0.052404743,0.017495418,0.9954347,-0.1727888,-0.14576195,-0.087337814,-0.5321769,0.27755752,-0.66567135,-0.71201897,-0.121167265,0.7394181,0.76753443,1.7767876,-0.0017535605,1.7784735,-0.5871633,-0.49125287,-0.24087432,-0.41165984,0.3472969,0.21686362,-0.49666923,-0.7890198,1.0801805,-0.63591003,-0.3404949,0.13221543,0.13266118,-0.40928647,0.4515671,0.23662947,-0.42929867,-0.83358824,-0.55607617,1.4311163,0.6812742,-0.034033787,-0.15169875,-0.5847142,-0.32363287,-0.003223656,0.9519866,0.7983675,0.19869892,2.391331,-0.6180473,0.7770162,-0.04895642,1.4699274,0.2988865,1.2710671,-0.096783236,-0.024694622,0.12369662,-0.85481167,0.5044216,0.3971508,-0.46742076,-0.7880879,1.5317769,0.05016884,0.33866793,-0.52305096,-0.3068452,-0.1420334,-0.45841837,-0.27144498,-0.21510012,0.048546176,0.4423567,-0.5262202,-0.13414513,0.058061026,-0.5529084,0.40655217,-0.09058811,-0.16011563,-0.33811754,-0.07239708,-0.13512641,-0.41061714,0.22588803,-0.10590682,-0.78052884,2.8966594,-0.57458436,-1.0989965,1.1575094,-0.42078146,1.4025148,-0.70345396
